
"run.number","line1","line2","initial.villages","fertile.land","barren.land","tribute","probability.fragment","probability.grow","probability.death","probability.attack","placement.distance","moving.distance","conquering.area","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","all.visible.rivals","average.visible.rivals"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","13","1.6666666666666667","0.2692307692307692","0.04871794871794832","39","18","0.46153846153846156"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","24","1.4","0.225","0.043749999999999845","20","8","0.4"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","10","1.4210526315789473","0.3026315789473684","0.041447368421052344","38","28","0.7368421052631579"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","23","1.35","0.125","0.03749999999999987","20","0","0"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","11","1.5263157894736843","0.21052631578947367","0.05657894736842106","38","14","0.3684210526315789"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","25","1.4","0.2","0.043749999999999845","20","6","0.3"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","24","1.35","0.125","0.0375000000000002","20","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","16","1.4210526315789473","0.40789473684210525","0.04276315789473628","38","36","0.9473684210526315"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","26","1.4","0.2","0.043749999999999845","20","6","0.3"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","25","1.35","0.125","0.03749999999999998","20","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","14","1.6666666666666667","0.2564102564102564","0.04871794871794832","39","16","0.41025641025641024"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","15","1.263157894736842","0.3815789473684211","0.04473684210526263","38","44","1.1578947368421053"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","12","1.6","0.275","0.04687499999999967","40","16","0.4"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","26","1.35","0.125","0.03749999999999987","20","0","0"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","13","1.3","0.2375","0.044999999999999596","40","28","0.7"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","12","1.763157894736842","0.19736842105263158","0.05657894736842106","38","8","0.21052631578947367"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","11","1.4736842105263157","0.2894736842105263","0.0427631578947365","38","22","0.5789473684210527"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","27","1.35","0.125","0.03749999999999987","20","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","15","1.6666666666666667","0.24358974358974358","0.0487179487179481","39","20","0.5128205128205128"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","13","1.625","0.275","0.04687499999999967","40","14","0.35"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","28","1.35","0.125","0.03749999999999987","20","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","17","1.5789473684210527","0.3815789473684211","0.04539473684210493","38","26","0.6842105263157895"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","29","1.35","0.125","0.03749999999999998","20","0","0"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","16","1.368421052631579","0.3157894736842105","0.04802631578947336","38","32","0.8421052631578947"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","30","1.35","0.125","0.03749999999999998","20","0","0"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","14","1.625","0.3","0.04687499999999967","40","20","0.5"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","14","1.375","0.2","0.04562499999999936","40","18","0.45"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","12","1.4736842105263157","0.2894736842105263","0.0427631578947365","38","22","0.5789473684210527"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","31","1.35","0.125","0.03749999999999998","20","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","18","1.6578947368421053","0.3026315789473684","0.04868421052631566","38","14","0.3684210526315789"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","16","1.794871794871795","0.2692307692307692","0.04999999999999971","39","20","0.5128205128205128"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","27","1.368421052631579","0.32894736842105265","0.05131578947368376","38","38","1"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","15","1.625","0.3","0.04812499999999975","40","22","0.55"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","13","1.4736842105263157","0.2236842105263158","0.046052631578947234","38","14","0.3684210526315789"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","15","1.4","0.2","0.04562500000000003","40","16","0.4"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","17","1.5526315789473684","0.3157894736842105","0.04802631578947325","38","22","0.5789473684210527"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","16","1.625","0.3125","0.04687499999999978","40","24","0.6"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","16","1.425","0.2","0.04562499999999958","40","14","0.35"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","14","1.4210526315789473","0.21052631578947367","0.0467105263157892","38","14","0.3684210526315789"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","19","1.9473684210526316","0.25","0.04934210526315752","38","14","0.3684210526315789"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","17","1.425","0.2","0.045624999999999694","40","14","0.35"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","17","1.725","0.3","0.04687499999999967","40","16","0.4"
